game_id,fav_deficit,final_fav_won,final_fav_score,final_dog_score,margin_of_defeat
400852668,3,True,45,37,
400852683,3,True,27,16,
400852685,3,True,31,29,
400852685,7,True,31,29,
400852685,10,True,31,29,
400852685,14,True,31,29,
400852686,3,False,28,47,19.0
400852686,7,False,28,47,19.0
400852686,10,False,28,47,19.0
400852686,14,False,28,47,19.0
400852686,21,False,28,47,19.0
400852687,3,True,45,35,
400852687,7,True,45,35,
400852687,10,True,45,35,
400852687,14,True,45,35,
400852708,3,False,21,23,2.0
400852708,7,False,21,23,2.0
400852708,10,False,21,23,2.0
400852709,3,False,17,32,15.0
400852709,7,False,17,32,15.0
400852709,10,False,17,32,15.0
400852709,14,False,17,32,15.0
400852711,3,False,27,58,31.0
400852711,7,False,27,58,31.0
400852711,10,False,27,58,31.0
400852711,14,False,27,58,31.0
400852711,21,False,27,58,31.0
400852713,3,True,45,31,
400852713,7,True,45,31,
400852714,3,False,7,42,35.0
400852714,7,False,7,42,35.0
400852714,10,False,7,42,35.0
400852714,14,False,7,42,35.0
400852714,21,False,7,42,35.0
400852718,3,False,41,44,3.0
400852718,7,False,41,44,3.0
400852718,10,False,41,44,3.0
400852719,3,True,55,52,
400852719,7,True,55,52,
400852720,3,False,29,37,8.0
400852720,7,False,29,37,8.0
400852720,10,False,29,37,8.0
400852720,14,False,29,37,8.0
400852721,3,True,44,28,
400852721,7,True,44,28,
400852722,3,True,21,14,
400852723,3,True,55,36,
400852723,7,True,55,36,
400852724,3,True,49,38,
400852724,7,True,49,38,
400852725,3,False,23,28,5.0
400852725,7,False,23,28,5.0
400852729,3,False,21,27,6.0
400852729,7,False,21,27,6.0
400852729,10,False,21,27,6.0
400852730,3,False,21,23,2.0
400852730,7,False,21,23,2.0
400852730,10,False,21,23,2.0
400852731,3,False,24,38,14.0
400852731,7,False,24,38,14.0
400852731,10,False,24,38,14.0
400852731,14,False,24,38,14.0
400852733,3,False,17,37,20.0
400852733,7,False,17,37,20.0
400852733,10,False,17,37,20.0
400852733,14,False,17,37,20.0
400852738,3,True,48,20,
400852740,3,True,45,23,
400852740,7,True,45,23,
400852742,3,False,42,43,1.0
400852742,7,False,42,43,1.0
400852743,3,True,45,40,
400852743,7,True,45,40,
400603836,3,True,34,16,
400603839,3,False,12,14,2.0
400603839,7,False,12,14,2.0
400603840,3,True,17,13,
400603840,7,True,17,13,
400756891,3,False,6,16,10.0
400756891,7,False,6,16,10.0
400756891,10,False,6,16,10.0
400756904,3,True,34,16,
400756905,3,True,42,24,
400763399,3,True,24,13,
400763495,3,False,28,33,5.0
400763495,7,False,28,33,5.0
400763495,10,False,28,33,5.0
400763497,3,False,10,27,17.0
400763497,7,False,10,27,17.0
400763497,10,False,10,27,17.0
400763497,14,False,10,27,17.0
400763498,3,False,31,41,10.0
400763498,7,False,31,41,10.0
400763498,10,False,31,41,10.0
400763587,3,False,20,23,3.0
400763587,7,False,20,23,3.0
400763587,10,False,20,23,3.0
400763587,14,False,20,23,3.0
400763588,3,False,34,38,4.0
400763592,3,True,47,44,
400763592,7,True,47,44,
400763592,10,True,47,44,
400763593,3,False,14,15,1.0
400787115,3,True,38,30,
400787115,7,True,38,30,
400787115,10,True,38,30,
400787115,14,True,38,30,
400787302,3,True,45,28,
400787302,7,True,45,28,
400787302,10,True,45,28,
400787302,14,True,45,28,
400834350,3,True,59,30,
400603861,3,False,12,16,4.0
400603861,7,False,12,16,4.0
400603862,3,True,27,20,
400603862,7,True,27,20,
400603864,3,True,31,24,
400603864,7,True,31,24,
400603867,3,False,22,26,4.0
400603867,7,False,22,26,4.0
400603867,10,False,22,26,4.0
400603867,14,False,22,26,4.0
400603868,3,True,31,24,
400603868,7,True,31,24,
400603868,10,True,31,24,
400603868,14,True,31,24,
400756911,3,False,31,34,3.0
400756911,7,False,31,34,3.0
400756915,3,True,24,7,
400756916,3,True,30,17,
400757019,3,True,35,7,
400757019,7,True,35,7,
400757021,3,False,34,37,3.0
400757021,7,False,34,37,3.0
400757021,10,False,34,37,3.0
400757021,14,False,34,37,3.0
400757022,3,True,35,7,
400757022,7,True,35,7,
400760492,3,True,22,17,
400760492,7,True,22,17,
400763409,3,True,31,17,
400763409,7,True,31,17,
400763410,3,True,55,23,
400763410,7,True,55,23,
400763410,10,True,55,23,
400763414,3,True,30,3,
400763499,3,True,23,20,
400763499,7,True,23,20,
400763501,3,True,36,22,
400763501,7,True,36,22,
400763502,3,False,27,48,21.0
400763502,7,False,27,48,21.0
400763502,10,False,27,48,21.0
400763502,14,False,27,48,21.0
400763502,21,False,27,48,21.0
400763595,3,False,10,21,11.0
400763595,7,False,10,21,11.0
400763595,10,False,10,21,11.0
400764862,3,False,26,34,8.0
400764862,7,False,26,34,8.0
400764862,10,False,26,34,8.0
400764862,14,False,26,34,8.0
400764862,21,False,26,34,8.0
400764863,3,False,21,40,19.0
400764863,7,False,21,40,19.0
400764863,10,False,21,40,19.0
400764863,14,False,21,40,19.0
400787118,3,False,24,35,11.0
400787118,7,False,24,35,11.0
400787118,10,False,24,35,11.0
400787119,3,False,29,48,19.0
400787119,7,False,29,48,19.0
400787119,10,False,29,48,19.0
400787119,14,False,29,48,19.0
400787119,21,False,29,48,19.0
400787308,3,False,17,43,26.0
400787308,7,False,17,43,26.0
400787308,10,False,17,43,26.0
400787308,14,False,17,43,26.0
400787308,21,False,17,43,26.0
400787415,3,False,32,34,2.0
400787415,7,False,32,34,2.0
400787415,10,False,32,34,2.0
400787415,14,False,32,34,2.0
400603850,3,False,37,43,6.0
400603850,7,False,37,43,6.0
400603850,10,False,37,43,6.0
400603850,14,False,37,43,6.0
400603851,3,False,24,35,11.0
400603851,7,False,24,35,11.0
400603851,10,False,24,35,11.0
400603856,3,True,9,6,
400756921,3,False,10,19,9.0
400756921,7,False,10,19,9.0
400756927,3,True,30,27,
400756929,3,True,51,24,
400756930,3,True,17,14,
400756930,7,True,17,14,
400757026,3,False,31,41,10.0
400757026,7,False,31,41,10.0
400757026,10,False,31,41,10.0
400757027,3,True,24,23,
400757027,7,True,24,23,
400757027,10,True,24,23,
400757028,3,False,24,27,3.0
400757028,7,False,24,27,3.0
400757029,3,True,45,24,
400757031,3,True,35,21,
400757031,7,True,35,21,
400757033,3,True,31,14,
400757033,7,True,31,14,
400757034,3,True,45,44,
400757034,7,True,45,44,
400757034,10,True,45,44,
400763417,3,True,39,33,
400763417,7,True,39,33,
400763420,3,True,56,37,
400763420,7,True,56,37,
400763509,3,True,38,35,
400763509,7,True,38,35,
400763509,10,True,38,35,
400763510,3,True,35,17,
400763510,7,True,35,17,
400763514,3,True,20,13,
400763514,7,True,20,13,
400763604,3,True,50,47,
400763604,7,True,50,47,
400763604,10,True,50,47,
400763604,14,True,50,47,
400763605,3,True,38,24,
400763606,3,False,50,56,6.0
400763606,7,False,50,56,6.0
400763606,10,False,50,56,6.0
400763606,14,False,50,56,6.0
400763606,21,False,50,56,6.0
400764864,3,True,44,41,
400764864,7,True,44,41,
400764864,10,True,44,41,
400764865,3,True,37,33,
400764869,3,True,25,23,
400787243,3,False,27,34,7.0
400787311,3,True,28,17,
400787311,7,True,28,17,
400787311,10,True,28,17,
400787311,14,True,28,17,
400603842,3,True,28,21,
400603842,7,True,28,21,
400603843,3,False,9,17,8.0
400603843,7,False,9,17,8.0
400603843,10,False,9,17,8.0
400603843,14,False,9,17,8.0
400603844,3,True,28,27,
400603844,7,True,28,27,
400603844,10,True,28,27,
400603846,3,True,21,13,
400603846,7,True,21,13,
400603847,3,True,27,16,
400603848,3,True,31,14,
400603848,7,True,31,14,
400756933,3,False,20,34,14.0
400756933,7,False,20,34,14.0
400756933,10,False,20,34,14.0
400756933,14,False,20,34,14.0
400756936,3,True,63,13,
400756936,7,True,63,13,
400756937,3,False,28,35,7.0
400756937,7,False,28,35,7.0
400756937,10,False,28,35,7.0
400756937,14,False,28,35,7.0
400757036,3,True,56,30,
400757036,7,True,56,30,
400757039,3,False,20,62,42.0
400757039,7,False,20,62,42.0
400757039,10,False,20,62,42.0
400757039,14,False,20,62,42.0
400757039,21,False,20,62,42.0
400757040,3,True,30,24,
400763422,3,True,70,17,
400763424,3,True,30,27,
400763425,3,True,55,52,
400763521,3,True,27,24,
400763521,7,True,27,24,
400763523,3,True,24,19,
400763526,3,False,28,35,7.0
400763526,7,False,28,35,7.0
400763608,3,True,36,29,
400763608,7,True,36,29,
400763608,10,True,36,29,
400763612,3,True,33,31,
400763612,7,True,33,31,
400764870,3,True,53,46,
400764870,7,True,53,46,
400764871,3,True,28,18,
400603878,3,False,10,38,28.0
400603878,7,False,10,38,28.0
400603878,10,False,10,38,28.0
400603878,14,False,10,38,28.0
400603878,21,False,10,38,28.0
400603882,3,False,13,17,4.0
400603884,3,False,20,24,4.0
400603884,7,False,20,24,4.0
400756942,3,False,31,38,7.0
400756942,7,False,31,38,7.0
400756942,10,False,31,38,7.0
400756943,3,False,13,20,7.0
400756943,7,False,13,20,7.0
400756943,10,False,13,20,7.0
400756943,14,False,13,20,7.0
400756945,3,False,13,17,4.0
400756945,7,False,13,17,4.0
400756945,10,False,13,17,4.0
400757042,3,False,23,38,15.0
400757042,7,False,23,38,15.0
400757042,10,False,23,38,15.0
400757042,14,False,23,38,15.0
400757043,3,True,41,24,
400757043,7,True,41,24,
400757044,3,True,34,28,
400757044,7,True,34,28,
400757044,10,True,34,28,
400757044,14,True,34,28,
400760494,3,False,14,20,6.0
400760494,7,False,14,20,6.0
400760494,10,False,14,20,6.0
400763429,3,True,36,34,
400763429,7,True,36,34,
400763429,10,True,36,34,
400763429,14,True,36,34,
400763529,3,True,34,27,
400763529,7,True,34,27,
400763529,10,True,34,27,
400763533,3,False,6,10,4.0
400763533,7,False,6,10,4.0
400763617,3,True,49,10,
400764873,3,False,23,34,11.0
400764873,7,False,23,34,11.0
400764873,10,False,23,34,11.0
400764874,3,True,30,13,
400764875,3,True,24,17,
400764875,7,True,24,17,
400764875,10,True,24,17,
400764877,3,True,49,23,
400764877,7,True,49,23,
400764877,10,True,49,23,
400764877,14,True,49,23,
400764878,3,False,31,45,14.0
400764878,7,False,31,45,14.0
400764878,10,False,31,45,14.0
400764878,14,False,31,45,14.0
400764878,21,False,31,45,14.0
400764879,3,True,38,24,
400787249,3,True,33,18,
400787249,7,True,33,18,
400787251,3,False,17,23,6.0
400787251,7,False,17,23,6.0
400787251,10,False,17,23,6.0
400787252,3,True,38,29,
400787252,7,True,38,29,
400787252,10,True,38,29,
400787252,14,True,38,29,
400787315,3,False,19,29,10.0
400787315,7,False,19,29,10.0
400787315,10,False,19,29,10.0
400787315,14,False,19,29,10.0
400787316,3,True,14,12,
400787444,3,True,49,35,
400787444,7,True,49,35,
400787447,3,False,18,24,6.0
400787447,7,False,18,24,6.0
400787447,10,False,18,24,6.0
400603899,3,True,27,14,
400603903,3,False,24,45,21.0
400603903,7,False,24,45,21.0
400603903,10,False,24,45,21.0
400603903,14,False,24,45,21.0
400603903,21,False,24,45,21.0
400603904,3,False,31,38,7.0
400603904,7,False,31,38,7.0
400756946,3,True,28,13,
400756946,7,True,28,13,
400756946,10,True,28,13,
400756947,3,False,0,3,3.0
400757045,3,False,12,17,5.0
400757045,7,False,12,17,5.0
400757045,10,False,12,17,5.0
400757048,3,True,30,24,
400757049,3,False,38,45,7.0
400757049,7,False,38,45,7.0
400763433,3,True,52,45,
400763433,7,True,52,45,
400763433,10,True,52,45,
400763433,14,True,52,45,
400763434,3,False,17,24,7.0
400763434,7,False,17,24,7.0
400763434,10,False,17,24,7.0
400763434,14,False,17,24,7.0
400763436,3,False,26,33,7.0
400763436,7,False,26,33,7.0
400763436,10,False,26,33,7.0
400763436,14,False,26,33,7.0
400763536,3,False,21,23,2.0
400763536,7,False,21,23,2.0
400763537,3,True,49,28,
400763537,7,True,49,28,
400763539,3,True,41,13,
400763540,3,True,31,24,
400763540,7,True,31,24,
400763584,3,True,41,24,
400763584,7,True,41,24,
400763621,3,False,26,27,1.0
400763621,7,False,26,27,1.0
400763623,3,True,31,10,
400763623,7,True,31,10,
400764880,3,True,49,28,
400764880,7,True,49,28,
400764881,3,True,45,38,
400764881,7,True,45,38,
400764881,10,True,45,38,
400764881,14,True,45,38,
400764882,3,True,49,10,
400764883,3,True,34,24,
400764884,3,False,13,40,27.0
400764884,7,False,13,40,27.0
400764884,10,False,13,40,27.0
400764884,14,False,13,40,27.0
400764884,21,False,13,40,27.0
400787258,3,True,35,17,
400787320,3,True,38,7,
400787320,7,True,38,7,
400787321,3,True,62,38,
400787324,3,True,59,41,
400787324,7,True,59,41,
400787324,10,True,59,41,
400603892,3,True,9,6,
400603893,3,True,35,28,
400603893,7,True,35,28,
400603894,3,False,24,37,13.0
400603894,7,False,24,37,13.0
400603894,10,False,24,37,13.0
400603894,14,False,24,37,13.0
400603895,3,True,45,20,
400603895,7,True,45,20,
400603895,10,True,45,20,
400603895,14,True,45,20,
400603896,3,True,19,10,
400756953,3,True,34,17,
400756953,7,True,34,17,
400756954,3,True,41,21,
400756955,3,False,28,31,3.0
400756955,7,False,28,31,3.0
400756957,3,True,50,14,
400756957,7,True,50,14,
400756958,3,True,44,38,
400756958,7,True,44,38,
400756958,10,True,44,38,
400757051,3,True,38,31,
400757051,7,True,38,31,
400757052,3,True,34,18,
400757053,3,True,41,31,
400757053,7,True,41,31,
400763438,3,True,45,21,
400763438,7,True,45,21,
400763541,3,False,52,55,3.0
400763542,3,False,23,27,4.0
400763543,3,True,48,25,
400763543,7,True,48,25,
400763545,3,True,38,10,
400763628,3,True,42,34,
400763630,3,True,37,34,
400763630,7,True,37,34,
400763630,10,True,37,34,
400764886,3,True,38,24,
400764886,7,True,38,24,
400764886,10,True,38,24,
400764886,14,True,38,24,
400764887,3,False,20,28,8.0
400764887,7,False,20,28,8.0
400764887,10,False,20,28,8.0
400764887,14,False,20,28,8.0
400787262,3,True,28,27,
400787262,7,True,28,27,
400787262,10,True,28,27,
400787264,3,False,21,28,7.0
400787264,7,False,21,28,7.0
400787264,10,False,21,28,7.0
400787264,14,False,21,28,7.0
400787264,21,False,21,28,7.0
400787265,3,False,7,30,23.0
400787265,7,False,7,30,23.0
400787265,10,False,7,30,23.0
400787265,14,False,7,30,23.0
400787265,21,False,7,30,23.0
400787326,3,False,10,15,5.0
400787328,3,False,14,49,35.0
400787328,7,False,14,49,35.0
400787328,10,False,14,49,35.0
400787328,14,False,14,49,35.0
400787328,21,False,14,49,35.0
400787329,3,False,19,31,12.0
400787329,7,False,19,31,12.0
400787329,10,False,19,31,12.0
400787329,14,False,19,31,12.0
400787330,3,True,63,20,
400787450,3,True,49,31,
400787450,7,True,49,31,
400787450,10,True,49,31,
400787451,3,True,59,14,
400787451,7,True,59,14,
400787453,3,False,16,19,3.0
400787453,7,False,16,19,3.0
400787453,10,False,16,19,3.0
400790882,3,False,26,52,26.0
400790882,7,False,26,52,26.0
400790882,10,False,26,52,26.0
400790882,14,False,26,52,26.0
400790882,21,False,26,52,26.0
400603889,3,True,42,16,
400603889,7,True,42,16,
400603891,3,False,3,10,7.0
400603891,7,False,3,10,7.0
400756961,3,False,43,45,2.0
400756961,7,False,43,45,2.0
400756961,10,False,43,45,2.0
400756962,3,False,16,22,6.0
400756963,3,True,26,13,
400756965,3,True,23,20,
400756965,7,True,23,20,
400757056,3,True,40,24,
400757057,3,False,42,45,3.0
400757057,7,False,42,45,3.0
400757057,10,False,42,45,3.0
400757057,14,False,42,45,3.0
400757058,3,True,42,24,
400757058,7,True,42,24,
400757059,3,False,13,17,4.0
400757059,7,False,13,17,4.0
400760496,3,False,31,38,7.0
400760496,7,False,31,38,7.0
400760496,10,False,31,38,7.0
400760496,14,False,31,38,7.0
400763547,3,True,24,13,
400763548,3,True,31,30,
400763549,3,True,52,26,
400763549,7,True,52,26,
400763550,3,False,28,30,2.0
400763550,7,False,28,30,2.0
400763632,3,True,44,10,
400763636,3,False,17,27,10.0
400763636,7,False,17,27,10.0
400763636,10,False,17,27,10.0
400764890,3,False,14,24,10.0
400764890,7,False,14,24,10.0
400764890,10,False,14,24,10.0
400764892,3,True,37,13,
400764892,7,True,37,13,
400764894,3,True,38,14,
400764895,3,True,59,10,
400787266,3,True,42,14,
400787266,7,True,42,14,
400787266,10,True,42,14,
400787266,14,True,42,14,
400787268,3,True,30,20,
400787268,7,True,30,20,
400787268,10,True,30,20,
400787268,14,True,30,20,
400787269,3,True,31,21,
400787269,7,True,31,21,
400787333,3,False,17,41,24.0
400787333,7,False,17,41,24.0
400787333,10,False,17,41,24.0
400787333,14,False,17,41,24.0
400787333,21,False,17,41,24.0
400787336,3,True,23,21,
400787337,3,True,35,13,
400787338,3,True,51,35,
400787338,7,True,51,35,
400787338,10,True,51,35,
400787338,14,True,51,35,
400787455,3,True,31,13,
400787455,7,True,31,13,
400787456,3,False,13,27,14.0
400787456,7,False,13,27,14.0
400787456,10,False,13,27,14.0
400787456,14,False,13,27,14.0
400787458,3,True,36,18,
400790884,3,False,14,48,34.0
400790884,7,False,14,48,34.0
400790884,10,False,14,48,34.0
400790884,14,False,14,48,34.0
400790884,21,False,14,48,34.0
400603872,3,True,27,19,
400603872,7,True,27,19,
400603875,3,True,52,21,
400603875,7,True,52,21,
400603876,3,True,35,28,
400603876,7,True,35,28,
400756966,3,True,26,19,
400756967,3,True,20,19,
400756967,7,True,20,19,
400756967,10,True,20,19,
400756969,3,True,56,41,
400756970,3,False,27,30,3.0
400756970,7,False,27,30,3.0
400756970,10,False,27,30,3.0
400756970,14,False,27,30,3.0
400756971,3,True,45,21,
400756971,7,True,45,21,
400756972,3,False,21,27,6.0
400756972,7,False,21,27,6.0
400756972,10,False,21,27,6.0
400757063,3,True,27,21,
400757063,7,True,27,21,
400757064,3,True,35,31,
400757066,3,True,30,28,
400757066,7,True,30,28,
400757066,10,True,30,28,
400763446,3,False,0,24,24.0
400763446,7,False,0,24,24.0
400763446,10,False,0,24,24.0
400763446,14,False,0,24,24.0
400763446,21,False,0,24,24.0
400763448,3,True,70,53,
400763448,7,True,70,53,
400763448,10,True,70,53,
400763448,14,True,70,53,
400763553,3,True,29,26,
400763555,3,False,45,55,10.0
400763555,7,False,45,55,10.0
400763555,10,False,45,55,10.0
400763555,14,False,45,55,10.0
400763555,21,False,45,55,10.0
400763585,3,True,24,20,
400763638,3,False,17,31,14.0
400763638,7,False,17,31,14.0
400763638,10,False,17,31,14.0
400763638,14,False,17,31,14.0
400763638,21,False,17,31,14.0
400763639,3,False,23,30,7.0
400763639,7,False,23,30,7.0
400763640,3,True,55,30,
400764896,3,False,13,31,18.0
400764896,7,False,13,31,18.0
400764896,10,False,13,31,18.0
400764896,14,False,13,31,18.0
400764898,3,True,41,13,
400764898,7,True,41,13,
400764898,10,True,41,13,
400764899,3,True,29,17,
400764899,7,True,29,17,
400764900,3,True,40,31,
400764900,7,True,40,31,
400764900,10,True,40,31,
400787273,3,True,41,17,
400787339,3,True,58,28,
400787339,7,True,58,28,
400787340,3,True,29,24,
400787461,3,True,48,34,
400787461,7,True,48,34,
400787463,3,True,30,24,
400787463,7,True,30,24,
400787463,10,True,30,24,
400787463,14,True,30,24,
400603908,3,False,52,53,1.0
400603908,7,False,52,53,1.0
400603910,3,False,10,26,16.0
400603910,7,False,10,26,16.0
400603910,10,False,10,26,16.0
400603910,14,False,10,26,16.0
400756974,3,True,23,13,
400756974,7,True,23,13,
400756976,3,True,41,17,
400757067,3,True,38,30,
400757067,7,True,38,30,
400757067,10,True,38,30,
400757067,14,True,38,30,
400757068,3,False,24,38,14.0
400757068,7,False,24,38,14.0
400757068,10,False,24,38,14.0
400757068,14,False,24,38,14.0
400757072,3,True,44,28,
400757072,7,True,44,28,
400757072,10,True,44,28,
400763450,3,True,52,16,
400763451,3,False,29,49,20.0
400763451,7,False,29,49,20.0
400763451,10,False,29,49,20.0
400763451,14,False,29,49,20.0
400763451,21,False,29,49,20.0
400763557,3,True,35,27,
400763558,3,True,31,24,
400763558,7,True,31,24,
400763560,3,False,38,39,1.0
400763560,7,False,38,39,1.0
400763560,10,False,38,39,1.0
400763645,3,True,27,24,
400763645,7,True,27,24,
400763647,3,False,31,36,5.0
400763647,7,False,31,36,5.0
400763648,3,True,35,19,
400763648,7,True,35,19,
400764901,3,True,60,40,
400764902,3,False,17,22,5.0
400764902,7,False,17,22,5.0
400764904,3,False,20,45,25.0
400764904,7,False,20,45,25.0
400764904,10,False,20,45,25.0
400764904,14,False,20,45,25.0
400764904,21,False,20,45,25.0
400787278,3,False,13,14,1.0
400787278,7,False,13,14,1.0
400787278,10,False,13,14,1.0
400787343,3,False,27,32,5.0
400787348,3,False,13,17,4.0
400787464,3,False,27,40,13.0
400787464,7,False,27,40,13.0
400787464,10,False,27,40,13.0
400787464,14,False,27,40,13.0
400787465,3,True,23,21,
400787466,3,True,52,45,
400787466,7,True,52,45,
400787466,10,True,52,45,
400787466,14,True,52,45,
400787466,21,True,52,45,
400787468,3,False,21,31,10.0
400787468,7,False,21,31,10.0
400787468,10,False,21,31,10.0
400790887,3,True,17,16,
400603931,3,True,20,13,
400603931,7,True,20,13,
400603932,3,False,14,31,17.0
400603932,7,False,14,31,17.0
400603932,10,False,14,31,17.0
400603932,14,False,14,31,17.0
400603932,21,False,14,31,17.0
400603937,3,True,21,17,
400756981,3,False,13,31,18.0
400756981,7,False,13,31,18.0
400756981,10,False,13,31,18.0
400756981,14,False,13,31,18.0
400756982,3,True,34,17,
400756982,7,True,34,17,
400756982,10,True,34,17,
400756983,3,True,38,31,
400756983,7,True,38,31,
400757073,3,True,27,24,
400757073,7,True,27,24,
400757073,10,True,27,24,
400757073,14,True,27,24,
400757074,3,False,30,37,7.0
400757074,7,False,30,37,7.0
400757074,10,False,30,37,7.0
400757075,3,True,27,17,
400757075,7,True,27,17,
400757075,10,True,27,17,
400757075,14,True,27,17,
400757076,3,False,27,31,4.0
400757076,7,False,27,31,4.0
400757077,3,False,36,38,2.0
400757077,7,False,36,38,2.0
400757077,10,False,36,38,2.0
400760498,3,False,31,34,3.0
400760498,7,False,31,34,3.0
400760498,10,False,31,34,3.0
400760498,14,False,31,34,3.0
400760498,21,False,31,34,3.0
400763454,3,False,34,44,10.0
400763454,7,False,34,44,10.0
400763454,10,False,34,44,10.0
400763454,14,False,34,44,10.0
400763455,3,True,35,31,
400763455,7,True,35,31,
400763455,10,True,35,31,
400763455,14,True,35,31,
400763458,3,True,38,20,
400763565,3,True,48,41,
400763565,7,True,48,41,
400763649,3,True,30,27,
400763649,7,True,30,27,
400763650,3,True,24,17,
400763650,7,True,24,17,
400763652,3,True,31,21,
400764907,3,True,49,38,
400764907,7,True,49,38,
400764908,3,True,35,34,
400764908,7,True,35,34,
400764908,10,True,35,34,
400764908,14,True,35,34,
400764910,3,False,23,44,21.0
400764910,7,False,23,44,21.0
400764910,10,False,23,44,21.0
400764910,14,False,23,44,21.0
400764910,21,False,23,44,21.0
400785063,3,False,16,20,4.0
400785063,7,False,16,20,4.0
400785063,10,False,16,20,4.0
400787280,3,False,28,35,7.0
400787280,7,False,28,35,7.0
400787280,10,False,28,35,7.0
400787280,14,False,28,35,7.0
400787281,3,False,24,31,7.0
400787281,7,False,24,31,7.0
400787281,10,False,24,31,7.0
400787281,14,False,24,31,7.0
400787282,3,True,49,35,
400787282,7,True,49,35,
400787283,3,False,14,42,28.0
400787283,7,False,14,42,28.0
400787283,10,False,14,42,28.0
400787283,14,False,14,42,28.0
400787283,21,False,14,42,28.0
400787284,3,True,37,34,
400787284,7,True,37,34,
400787284,10,True,37,34,
400787351,3,True,41,30,
400787352,3,True,41,27,
400787354,3,True,28,17,
400787469,3,False,25,32,7.0
400787469,7,False,25,32,7.0
400787469,10,False,25,32,7.0
400787472,3,True,45,10,
400787472,7,True,45,10,
400787472,10,True,45,10,
400787473,3,False,19,41,22.0
400787473,7,False,19,41,22.0
400787473,10,False,19,41,22.0
400787473,14,False,19,41,22.0
400787473,21,False,19,41,22.0
400603922,3,False,50,51,1.0
400603922,7,False,50,51,1.0
400603922,10,False,50,51,1.0
400603922,14,False,50,51,1.0
400603925,3,True,23,17,
400603925,7,True,23,17,
400756990,3,True,38,21,
400756990,7,True,38,21,
400756991,3,True,45,34,
400763460,3,True,38,35,
400763460,7,True,38,35,
400763460,10,True,38,35,
400763460,14,True,38,35,
400763460,21,True,38,35,
400763573,3,False,14,17,3.0
400763574,3,True,28,16,
400763575,3,False,7,13,6.0
400763575,7,False,7,13,6.0
400763575,10,False,7,13,6.0
400763656,3,True,56,31,
400763656,7,True,56,31,
400763656,10,True,56,31,
400763657,3,True,17,15,
400763657,7,True,17,15,
400764911,3,True,44,7,
400764911,7,True,44,7,
400764912,3,False,27,65,38.0
400764912,7,False,27,65,38.0
400764912,10,False,27,65,38.0
400764912,14,False,27,65,38.0
400764912,21,False,27,65,38.0
400764913,3,False,17,20,3.0
400764913,7,False,17,20,3.0
400764913,10,False,17,20,3.0
400764915,3,False,12,31,19.0
400764915,7,False,12,31,19.0
400764915,10,False,12,31,19.0
400764915,14,False,12,31,19.0
400787288,3,True,52,10,
400787290,3,True,31,27,
400787290,7,True,31,27,
400787290,10,True,31,27,
400787290,14,True,31,27,
400787356,3,False,28,44,16.0
400787356,7,False,28,44,16.0
400787356,10,False,28,44,16.0
400787356,14,False,28,44,16.0
400787356,21,False,28,44,16.0
400787358,3,True,27,19,
400787359,3,False,13,20,7.0
400787359,7,False,13,20,7.0
400787475,3,True,24,10,
400787475,7,True,24,10,
400787475,10,True,24,10,
400790881,3,False,30,37,7.0
400790881,7,False,30,37,7.0
400790881,10,False,30,37,7.0
400790881,14,False,30,37,7.0
400790881,21,False,30,37,7.0
400603913,3,True,29,13,
400603914,3,False,2,27,25.0
400603914,7,False,2,27,25.0
400603914,10,False,2,27,25.0
400603914,14,False,2,27,25.0
400603914,21,False,2,27,25.0
400603916,3,True,38,24,
400603916,7,True,38,24,
400603916,10,True,38,24,
400603916,14,True,38,24,
400603916,21,True,38,24,
400756995,3,False,17,20,3.0
400756995,7,False,17,20,3.0
400756995,10,False,17,20,3.0
400756998,3,True,23,20,
400756998,7,True,23,20,
400757085,3,True,52,42,
400757085,7,True,52,42,
400757086,3,True,45,10,
400757087,3,True,48,46,
400757087,7,True,48,46,
400757087,10,True,48,46,
400757087,14,True,48,46,
400757087,21,True,48,46,
400757088,3,True,40,21,
400757090,3,False,36,38,2.0
400757090,7,False,36,38,2.0
400763463,3,False,45,48,3.0
400763463,7,False,45,48,3.0
400763463,10,False,45,48,3.0
400763463,14,False,45,48,3.0
400763466,3,True,58,23,
400763577,3,True,24,14,
400763577,7,True,24,14,
400763580,3,True,31,21,
400763580,7,True,31,21,
400763582,3,True,46,41,
400763582,7,True,46,41,
400763582,10,True,46,41,
400763582,14,True,46,41,
400763582,21,True,46,41,
400763659,3,False,24,58,34.0
400763659,7,False,24,58,34.0
400763659,10,False,24,58,34.0
400763659,14,False,24,58,34.0
400763659,21,False,24,58,34.0
400763660,3,False,17,20,3.0
400763661,3,True,33,31,
400764918,3,True,44,3,
400764919,3,True,19,16,
400764919,7,True,19,16,
400764919,10,True,19,16,
400764922,3,True,45,34,
400764922,7,True,45,34,
400764922,10,True,45,34,
400787292,3,False,35,47,12.0
400787292,7,False,35,47,12.0
400787292,10,False,35,47,12.0
400787292,14,False,35,47,12.0
400787294,3,True,34,31,
400787294,7,True,34,31,
400787294,10,True,34,31,
400787294,14,True,34,31,
400787297,3,True,51,28,
400787297,7,True,51,28,
400787297,10,True,51,28,
400787298,3,False,28,35,7.0
400787298,7,False,28,35,7.0
400787298,10,False,28,35,7.0
400787298,14,False,28,35,7.0
400787362,3,False,21,26,5.0
400787362,7,False,21,26,5.0
400787362,10,False,21,26,5.0
400787364,3,True,35,28,
